beat_id,is_complete_beat,beat_quality_reason,psv_local,psv_global,psv_value_px,next_psv_local,next_psv_global,first_valley_local,first_valley_global,first_valley_value_px,secondary_peak_local,secondary_peak_global,secondary_peak_value_px,cycle_length_px,time_to_valley_px,time_to_secondary_peak_px,valley_to_psv_ratio,secondary_to_psv_ratio,ri_proxy,recording_name,site,repeat_id,audio_anchor_index,audio_beat_time_s,video_frame_idx,video_frame_time_s,smoke_test_position,early_sweep_marker_time_risk,audio_possible_clipping,extraction_direction,cm_s_per_px,psv_value_cm_s,secondary_peak_value_cm_s,row_index,candidate_id,analysis_start_s,analysis_end_s,analysis_duration_s,segment_iou,calibration_group,baseline_y_global_px,baseline_y_roi_px,first_valley_value_cm_s,feature_layer
4,True,ok,379,389,129.43314808760854,512,522,402,412,13.928326250408304,411.0,421.0,25.739999521603202,133,23,32.0,0.10761019457690028,0.19886713644777257,0.8923898054230998,candidate_test_05_brachial,brachial,1,7,9.424,283,9.433333333333334,,False,True,above,0.17543409679653227,22.706987430281412,4.5156735676156305,247,5,2.970666666666667,35.818666666666665,32.848,0.899945205479452,standard_20cm_s_scale,375.0,145.0,2.443503335627812,complete_morphology_candidate
1,True,ok,72,82,130.8715266426918,182,192,117,127,14.630429146328854,141.0,151.0,18.655172413792833,110,45,69.0,0.11179230136340626,0.14254569265265452,0.8882076986365938,candidate_test_05_brachial,brachial,1,8,9.957333333333333,299,9.966666666666667,,False,True,above,0.17543409679653227,22.959328072943947,3.2727533229973305,248,5,2.970666666666667,35.818666666666665,32.848,0.899945205479452,standard_20cm_s_scale,375.0,145.0,2.566676123031863,complete_morphology_candidate
3,True,ok,291,301,129.21967963386547,424,434,314,324,13.928326250408304,323.0,333.0,25.739999521603202,133,23,32.0,0.10778796457221686,0.1991956611758798,0.8922120354277832,candidate_test_05_brachial,brachial,1,8,9.957333333333333,299,9.966666666666667,,False,True,above,0.17543409679653227,22.669537784904445,4.5156735676156305,248,5,2.970666666666667,35.818666666666665,32.848,0.899945205479452,standard_20cm_s_scale,375.0,145.0,2.443503335627812,complete_morphology_candidate
3,True,ok,319,329,140.52762340633996,502,512,344,354,13.899640405360929,356.0,366.0,24.34326865757709,183,25,37.0,0.09891037838994608,0.1732276407122305,0.9010896216100539,candidate_test_05_brachial,brachial,1,13,13.589333333333334,408,13.6,,False,True,above,0.17543409679653227,24.653336687254477,4.27063935001737,253,5,2.970666666666667,35.818666666666665,32.848,0.899945205479452,standard_20cm_s_scale,375.0,145.0,2.4384708603110803,complete_morphology_candidate
2,True,ok,197,207,141.07159202353512,380,390,222,232,14.154952598888217,233.0,243.0,24.024565890429045,183,25,36.0,0.10033878824112746,0.17030052291761905,0.8996612117588726,candidate_test_05_brachial,brachial,1,14,14.336,430,14.333333333333334,,False,True,above,0.17543409679653227,24.74876733029777,4.214728017916197,254,5,2.970666666666667,35.818666666666665,32.848,0.899945205479452,standard_20cm_s_scale,375.0,145.0,2.4832613243836814,complete_morphology_candidate
3,True,ok,380,390,131.5739727390291,506,516,405,415,13.089653481529627,449.0,459.0,26.43243243243205,126,25,69.0,0.09948512771209204,0.20089408172587112,0.9005148722879079,candidate_test_05_brachial,brachial,1,14,14.336,430,14.333333333333334,,False,True,above,0.17543409679653227,23.08256106940313,4.637149909919083,254,5,2.970666666666667,35.818666666666665,32.848,0.899945205479452,standard_20cm_s_scale,375.0,145.0,2.2963715359117343,complete_morphology_candidate
1,True,ok,102,112,141.07159202353512,285,295,127,137,13.751552795030756,138.0,148.0,24.109887891082856,183,25,36.0,0.09747924864090689,0.170905336398703,0.902520751359093,candidate_test_05_brachial,brachial,1,15,14.885333333333334,447,14.9,,False,True,above,0.17543409679653227,24.74876733029777,4.229696406037771,255,5,2.970666666666667,35.818666666666665,32.848,0.899945205479452,standard_20cm_s_scale,375.0,145.0,2.4124912441460493,complete_morphology_candidate
2,True,ok,285,295,131.41280896001635,411,421,310,320,12.968372016998728,354.0,364.0,26.43243243243205,126,25,69.0,0.09868423116154898,0.2011404568672935,0.901315768838451,candidate_test_05_brachial,brachial,1,15,14.885333333333334,447,14.9,,False,True,above,0.17543409679653227,23.054287447395712,4.637149909919083,255,5,2.970666666666667,35.818666666666665,32.848,0.899945205479452,standard_20cm_s_scale,375.0,145.0,2.2750946317235954,complete_morphology_candidate
1,True,ok,19,29,141.29029094475118,202,212,44,54,14.154952598888217,55.0,65.0,24.024565890429045,183,25,36.0,0.10018347689880004,0.17003691994535836,0.8998165231012,candidate_test_05_brachial,brachial,1,16,15.392,462,15.4,,False,True,above,0.17543409679653227,24.787134578011685,4.214728017916197,256,5,2.970666666666667,35.818666666666665,32.848,0.899945205479452,standard_20cm_s_scale,375.0,145.0,2.4832613243836814,complete_morphology_candidate
2,True,ok,202,212,131.5739727390291,328,338,227,237,13.02296502124849,271.0,281.0,26.43243243243205,126,25,69.0,0.09897827625132928,0.20089408172587112,0.9010217237486707,candidate_test_05_brachial,brachial,1,16,15.392,462,15.4,,False,True,above,0.17543409679653227,23.08256106940313,4.637149909919083,256,5,2.970666666666667,35.818666666666665,32.848,0.899945205479452,standard_20cm_s_scale,375.0,145.0,2.2846721061155617,complete_morphology_candidate
1,True,ok,52,62,131.3586139261178,178,188,77,87,13.092595619483205,121.0,131.0,26.43243243243205,126,25,69.0,0.0996706285805291,0.20122344201423198,0.9003293714194709,candidate_test_05_brachial,brachial,1,17,16.288,489,16.3,,False,True,above,0.17543409679653227,23.044779790572864,4.637149909919083,257,5,2.970666666666667,35.818666666666665,32.848,0.899945205479452,standard_20cm_s_scale,375.0,145.0,2.296887687226271,complete_morphology_candidate
3,True,ok,386,396,142.2018306636137,500,510,436,446,14.052113041223517,455.0,465.0,22.10344827586177,114,50,69.0,0.09881808817542279,0.155437156981113,0.9011819118245772,candidate_test_05_brachial,brachial,1,18,16.986666666666668,510,17.0,,False,True,above,0.17543409679653227,24.947049725284494,3.877698484364678,258,5,2.970666666666667,35.818666666666665,32.848,0.899945205479452,standard_20cm_s_scale,375.0,145.0,2.46521975946982,complete_morphology_candidate
2,True,ok,286,296,142.1743707093803,400,410,336,346,14.052113041223517,355.0,365.0,22.10344827586177,114,50,69.0,0.09883717417640306,0.15546717854685352,0.901162825823597,candidate_test_05_brachial,brachial,1,19,17.616,528,17.6,,False,True,above,0.17543409679653227,24.942232313015484,3.877698484364678,259,5,2.970666666666667,35.818666666666665,32.848,0.899945205479452,standard_20cm_s_scale,375.0,145.0,2.46521975946982,complete_morphology_candidate
3,True,ok,400,410,135.82960399499305,504,514,449,459,13.94289850624764,469.0,479.0,19.36734693877523,104,49,69.0,0.10264992384695168,0.14258560997858133,0.8973500761530483,candidate_test_05_brachial,brachial,1,19,17.616,528,17.6,,False,True,above,0.17543409679653227,23.82914389509226,3.3976930175491167,259,5,2.970666666666667,35.818666666666665,32.848,0.899945205479452,standard_20cm_s_scale,375.0,145.0,2.446059806169274,complete_morphology_candidate
2,True,ok,192,202,142.20477280156726,306,316,242,252,14.052113041223517,261.0,271.0,22.10344827586177,114,50,69.0,0.09881604368393355,0.15543394107246283,0.9011839563160664,candidate_test_05_brachial,brachial,1,20,18.154666666666667,545,18.166666666666668,,False,True,above,0.17543409679653227,24.94756587659903,3.877698484364678,260,5,2.970666666666667,35.818666666666665,32.848,0.899945205479452,standard_20cm_s_scale,375.0,145.0,2.46521975946982,complete_morphology_candidate
3,True,ok,306,316,136.73316725095904,410,420,355,365,13.940903723372086,375.0,385.0,18.877551020407893,104,49,69.0,0.1019570013893195,0.1380612429298897,0.8980429986106805,candidate_test_05_brachial,brachial,1,20,18.154666666666667,545,18.166666666666668,,False,True,above,0.17543409679653227,23.987659698801185,3.3117661129957146,260,5,2.970666666666667,35.818666666666665,32.848,0.899945205479452,standard_20cm_s_scale,375.0,145.0,2.4457098532371955,complete_morphology_candidate
1,True,ok,92,102,142.25302386400597,206,216,142,152,14.180045315687787,161.0,171.0,22.10344827586177,114,50,69.0,0.09968185512347298,0.15538121915069228,0.9003181448765271,candidate_test_05_brachial,brachial,1,21,18.778666666666666,563,18.766666666666666,,False,True,above,0.17543409679653227,24.95603075815744,3.877698484364678,261,5,2.970666666666667,35.818666666666665,32.848,0.899945205479452,standard_20cm_s_scale,375.0,145.0,2.487663442491585,complete_morphology_candidate
2,True,ok,206,216,135.81881615582992,310,320,254,264,14.013343029267695,275.0,285.0,19.36734693877523,104,48,69.0,0.10317674255965882,0.14259693529175194,0.8968232574403411,candidate_test_05_brachial,brachial,1,21,18.778666666666666,563,18.766666666666666,,False,True,above,0.17543409679653227,23.827251340272287,3.3976930175491167,261,5,2.970666666666667,35.818666666666665,32.848,0.899945205479452,standard_20cm_s_scale,375.0,145.0,2.4584181774395595,complete_morphology_candidate
3,True,ok,310,320,139.50179797319188,410,420,337,347,13.452388735814422,379.0,389.0,34.15999999999953,100,27,69.0,0.09643165128523701,0.24487139589816662,0.903568348714763,candidate_test_05_brachial,brachial,1,21,18.778666666666666,563,18.766666666666666,,False,True,above,0.17543409679653227,24.473371928919235,5.99282874656946,261,5,2.970666666666667,35.818666666666665,32.848,0.899945205479452,standard_20cm_s_scale,375.0,145.0,2.3600076676234476,complete_morphology_candidate
1,True,ok,89,99,136.75801197145594,193,203,138,148,13.810468940763386,158.0,168.0,18.877551020407893,104,49,69.0,0.10098471556932181,0.13803616145244935,0.8990152844306782,candidate_test_05_brachial,brachial,1,22,19.477333333333334,584,19.466666666666665,,False,True,above,0.17543409679653227,23.99201830990172,3.3117661129957146,262,5,2.970666666666667,35.818666666666665,32.848,0.899945205479452,standard_20cm_s_scale,375.0,145.0,2.422827144959386,complete_morphology_candidate
1,True,ok,43,53,116.16966328865472,202,212,107,117,9.890983497390808,112.0,122.0,19.760827188744877,159,64,69.0,0.08514256835550951,0.1701031631609691,0.9148574316444905,candidate_test_05_brachial,brachial,1,24,20.96,629,20.966666666666665,,False,True,above,0.17543409679653227,20.380119954202414,3.466722869809815,264,5,2.970666666666667,35.818666666666665,32.848,0.899945205479452,standard_20cm_s_scale,375.0,145.0,1.7352157562941624,complete_morphology_candidate
2,True,ok,203,213,114.65526464382134,362,372,257,267,11.021248774108955,263.0,273.0,11.999999999999812,159,54,60.0,0.0961250999537323,0.10466156994428498,0.9038749000462677,candidate_test_05_brachial,brachial,1,30,24.645333333333333,739,24.633333333333333,,False,True,below,0.17543409679653227,20.114442795756176,2.105209161558354,270,5,2.970666666666667,35.818666666666665,32.848,0.899945205479452,standard_20cm_s_scale,375.0,145.0,1.9335028242556929,complete_morphology_candidate
1,True,ok,115,125,114.9251983714209,272,282,168,178,11.021248774108955,184.0,194.0,12.259561948348995,157,53,69.0,0.09589932347551788,0.10667427267541398,0.9041006765244821,candidate_test_05_brachial,brachial,1,31,25.168,755,25.166666666666668,,False,True,below,0.17543409679653227,20.161798375452527,2.1507451775297413,271,5,2.970666666666667,35.818666666666665,32.848,0.899945205479452,standard_20cm_s_scale,375.0,145.0,1.9335028242556929,complete_morphology_candidate
3,True,ok,366,376,81.90519777705016,469,479,399,409,12.005230467472863,421.0,431.0,36.6194834913365,103,33,55.0,0.14657470823953897,0.44709596564330967,0.8534252917604611,candidate_test_05_brachial,brachial,1,33,26.581333333333333,797,26.566666666666666,,False,True,below,0.17543409679653227,14.368964394958137,6.424306011458143,273,5,2.970666666666667,35.818666666666665,32.848,0.899945205479452,standard_20cm_s_scale,375.0,145.0,2.1061267638953125,complete_morphology_candidate
2,True,ok,221,231,82.24681268388244,324,334,254,264,12.005230467472863,276.0,286.0,35.91238966982622,103,33,55.0,0.145965905251736,0.43664171896674386,0.8540340947482639,candidate_test_05_brachial,brachial,1,34,27.450666666666667,824,27.466666666666665,,False,True,below,0.17543409679653227,14.42889529759049,6.300257645531079,274,5,2.970666666666667,35.818666666666665,32.848,0.899945205479452,standard_20cm_s_scale,375.0,145.0,2.1061267638953125,complete_morphology_candidate
3,True,ok,324,334,142.16508662961553,424,434,382,392,9.358205295848084,393.0,403.0,11.749999999999831,100,58,69.0,0.06582632570139484,0.08265039102471236,0.9341736742986052,candidate_test_05_brachial,brachial,1,34,27.450666666666667,824,27.466666666666665,,False,True,below,0.17543409679653227,24.940603568867367,2.0613506373592245,274,5,2.970666666666667,35.818666666666665,32.848,0.899945205479452,standard_20cm_s_scale,375.0,145.0,1.6417482937136336,complete_morphology_candidate
2,True,ok,138,148,81.24877410918485,241,251,171,181,12.005230467472863,193.0,203.0,36.6194834913365,103,33,55.0,0.14775891204635075,0.45070813551138633,0.8522410879536494,candidate_test_05_brachial,brachial,1,35,27.978666666666665,839,27.966666666666665,,False,True,below,0.17543409679653227,14.25380530167032,6.424306011458143,275,5,2.970666666666667,35.818666666666665,32.848,0.899945205479452,standard_20cm_s_scale,375.0,145.0,2.1061267638953125,complete_morphology_candidate
3,True,ok,241,251,141.99509643674202,341,351,299,309,9.262749264465281,310.0,320.0,11.749999999999831,100,58,69.0,0.06523288125369725,0.08274933638454471,0.9347671187463028,candidate_test_05_brachial,brachial,1,35,27.978666666666665,839,27.966666666666665,,False,True,below,0.17543409679653227,24.910781492916332,2.0613506373592245,275,5,2.970666666666667,35.818666666666665,32.848,0.899945205479452,standard_20cm_s_scale,375.0,145.0,1.6250020510642103,complete_morphology_candidate
2,True,ok,152,162,142.45210853219805,252,262,210,220,9.358205295848084,221.0,231.0,11.749999999999831,100,58,69.0,0.06569369447931249,0.08248386156631729,0.9343063055206875,candidate_test_05_brachial,brachial,1,36,28.496,855,28.5,,False,True,below,0.17543409679653227,24.990956997107755,2.0613506373592245,276,5,2.970666666666667,35.818666666666665,32.848,0.899945205479452,standard_20cm_s_scale,375.0,145.0,1.6417482937136336,complete_morphology_candidate
4,True,ok,395,405,141.76103301732385,516,526,454,464,11.300098071264909,464.0,474.0,16.759999999999792,121,59,69.0,0.07971230055782667,0.11822712943938299,0.9202876994421734,candidate_test_05_brachial,brachial,1,36,28.496,855,28.5,,False,True,below,0.17543409679653227,24.8697187883376,2.9402754623098444,276,5,2.970666666666667,35.818666666666665,32.848,0.899945205479452,standard_20cm_s_scale,375.0,145.0,1.9824224988445955,complete_morphology_candidate
1,True,ok,41,51,141.99509643674202,141,151,99,109,9.262749264465281,110.0,120.0,11.749999999999831,100,58,69.0,0.06523288125369725,0.08274933638454471,0.9347671187463028,candidate_test_05_brachial,brachial,1,37,29.152,875,29.166666666666668,,False,True,below,0.17543409679653227,24.910781492916332,2.0613506373592245,277,5,2.970666666666667,35.818666666666665,32.848,0.899945205479452,standard_20cm_s_scale,375.0,145.0,1.6250020510642103,complete_morphology_candidate
2,True,ok,287,297,129.4344557044768,393,403,351,361,10.890214667102398,356.0,366.0,13.907377138498303,106,64,69.0,0.08413690626525913,0.10744725631829798,0.9158630937347408,candidate_test_05_brachial,brachial,1,38,30.197333333333333,906,30.2,,False,True,below,0.17543409679653227,22.70721683086565,2.439828147101191,278,5,2.970666666666667,35.818666666666665,32.848,0.899945205479452,standard_20cm_s_scale,375.0,145.0,1.9105149740434577,complete_morphology_candidate
2,True,ok,198,208,129.52566198103776,304,314,258,268,13.003269042170405,267.0,277.0,15.709533029899015,106,60,69.0,0.10039145018285298,0.12128510126587003,0.8996085498171471,candidate_test_05_brachial,brachial,1,39,30.730666666666668,922,30.733333333333334,,False,True,below,0.17543409679653227,22.7232175216163,2.755987738195625,279,5,2.970666666666667,35.818666666666665,32.848,0.899945205479452,standard_20cm_s_scale,375.0,145.0,2.2812167598154742,complete_morphology_candidate
1,True,ok,37,47,129.52566198103776,143,153,97,107,13.059169663288419,106.0,116.0,15.709533029899015,106,60,69.0,0.10082302968812658,0.12128510126587003,0.8991769703118735,candidate_test_05_brachial,brachial,1,40,31.696,951,31.7,,False,True,below,0.17543409679653227,22.7232175216163,2.755987738195625,280,5,2.970666666666667,35.818666666666665,32.848,0.899945205479452,standard_20cm_s_scale,375.0,145.0,2.2910236347916784,complete_morphology_candidate
3,True,ok,416,426,130.50212487740905,517,527,472,482,14.922523700555445,478.0,488.0,15.999999999999753,101,56,62.0,0.11434697875282376,0.1226033676848543,0.8856530212471763,candidate_test_05_brachial,brachial,1,42,33.29066666666667,999,33.3,,False,True,below,0.17543409679653227,22.89452240789652,2.8069455487444728,282,5,2.970666666666667,35.818666666666665,32.848,0.899945205479452,standard_20cm_s_scale,375.0,145.0,2.6179194673317907,complete_morphology_candidate
2,True,ok,244,254,131.47531873160978,345,355,300,310,14.925465838509023,306.0,316.0,15.999999999999753,101,56,62.0,0.11352294850851416,0.12169584492631448,0.8864770514914858,candidate_test_05_brachial,brachial,1,43,34.32,1030,34.333333333333336,,False,True,below,0.17543409679653227,23.065253792716163,2.8069455487444728,283,5,2.970666666666667,35.818666666666665,32.848,0.899945205479452,standard_20cm_s_scale,375.0,145.0,2.618435618646328,complete_morphology_candidate
1,True,ok,31,41,100.9991154356465,138,148,87,97,15.08205295848288,100.0,110.0,16.166721150702653,107,56,69.0,0.14932856484364654,0.16006794793171814,0.8506714351563535,candidate_test_05_brachial,brachial,1,44,34.95466666666667,1049,34.96666666666667,,False,True,below,0.17543409679653227,17.718688593701344,2.8361941232349146,284,5,2.970666666666667,35.818666666666665,32.848,0.899945205479452,standard_20cm_s_scale,375.0,145.0,2.6459063386089112,complete_morphology_candidate
2,True,ok,138,148,125.48120300751705,239,249,194,204,14.922523700555445,200.0,210.0,15.999999999999753,101,56,62.0,0.11892238313703048,0.12750913775540756,0.8810776168629695,candidate_test_05_brachial,brachial,1,44,34.95466666666667,1049,34.96666666666667,,False,True,below,0.17543409679653227,22.013681514566063,2.8069455487444728,284,5,2.970666666666667,35.818666666666665,32.848,0.899945205479452,standard_20cm_s_scale,375.0,145.0,2.6179194673317907,complete_morphology_candidate
